Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Spend,Comment
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-08-24,170.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-08-31,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-09-07,2423.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-09-07,510.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-09-14,2423.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-09-14,510.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-09-21,187.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-09-21,1530.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-09-28,187.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-09-28,1530.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-10-05,561.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-10-05,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-10-12,561.0,
ClientBrand,OOH,Paper,Brand,EXCLUDING,CTC,2020-10-12,170.0,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-10-19,23425.14,
ClientBrand,OOH,Digital,Brand,EXCLUDING,CTC,2020-10-26,2430.14,
