Brand,Media L1,Media L2,Message,Confirm VAT,Confirm CTC,wc Mon,Tracked Revenue,Spend
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-12-21,374350.8599999998,20370.795379999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-12-21,0.0,2600.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2020-12-28,444909.5299999999,24535.084669999993
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2020-12-28,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-01-04,302982.70999999985,17524.292799999992
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-01-04,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-01-11,178823.42000000007,10018.65071
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-01-11,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-01-18,170137.93999999992,9636.938890000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-01-18,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-01-25,210897.36999999988,11432.006279999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-01-25,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-02-01,136693.0,7913.923830000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-02-01,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-02-08,154458.68000000002,7936.404950000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-02-08,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-02-15,222960.11999999982,12178.948390000007
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-02-15,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-02-22,198617.7100000001,10581.881800000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-02-22,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-03-01,211544.9499999998,11822.640629999993
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-03-01,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-03-08,196284.67999999988,10676.104240000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-03-08,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-03-15,153351.95000000004,8039.036540000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-03-15,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-03-22,162906.27999999997,9098.685409999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-03-22,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-03-29,126152.23000000001,6803.515710000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-03-29,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-04-05,149526.46000000002,8101.594059999992
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-04-05,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-04-12,171904.51000000004,10265.532169999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-04-12,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-04-19,165426.52000000002,9199.700420000005
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-04-19,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-04-26,184649.47999999998,10127.713179999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-04-26,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-05-03,220743.00000000006,12456.95877
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-05-03,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-05-10,99790.18000000001,5727.162210000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-05-10,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-05-17,110723.89000000003,6294.952689999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-05-17,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-05-24,158207.16000000003,9199.77171
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-05-24,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-05-31,168024.40999999997,9478.079980000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-05-31,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-06-07,86049.00000000001,4818.930789999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-06-07,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-06-14,118859.51000000001,6729.046540000005
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-06-14,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-06-21,111869.48000000001,5889.702449999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-06-21,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-06-28,106324.97,5675.729389999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-06-28,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-07-05,105396.81,5549.462619999997
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-07-05,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-07-12,104868.46999999996,5658.526789999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-07-12,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-07-19,110627.02,6294.716499999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-07-19,0.0,518.96
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-07-26,116765.11000000002,6574.997279999997
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-07-26,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-08-02,130537.75000000003,6792.404479999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-08-02,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-08-09,125907.64999999998,6580.9088299999985
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-08-09,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-08-16,106909.20000000003,5826.894720000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-08-16,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-08-23,125000.08,6413.374530000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-08-23,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-08-30,127936.80999999997,7242.94597
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-08-30,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-09-06,81895.96999999999,4379.74938
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-09-06,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-09-13,111019.30999999997,5471.288560000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-09-13,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-09-20,139214.65,7909.77785
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-09-20,0.0,519.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-09-27,111373.25,6272.6434899999995
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-09-27,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-10-04,119974.66,6909.098549999994
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-10-04,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-10-11,108251.37,6130.081000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-10-11,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-10-18,102669.30000000002,5765.777390000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-10-18,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-10-25,123565.49000000002,6688.770360000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-10-25,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-11-01,105737.24000000002,5870.357420000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-11-01,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-11-08,96064.66,5209.507590000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-11-08,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-11-15,127061.39999999997,6725.4252499999975
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-11-15,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-11-22,259264.19000000012,14234.135370000005
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-11-22,0.0,2753.92
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-11-29,144330.45,7174.689689999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-11-29,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-12-06,64069.32000000002,3166.2189400000007
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-12-06,0.0,5000.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-12-13,53219.310000000005,2567.8749400000006
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-12-13,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-12-20,186991.56000000006,9822.813390000007
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-12-20,0.0,3368.96
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2021-12-27,387420.9399999997,21175.295629999964
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2021-12-27,0.0,830.96
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-01-03,263705.3100000001,14731.241299999996
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-01-03,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-01-10,171101.30000000013,9500.578230000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-01-10,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-01-17,126882.80999999998,7324.632390000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-01-17,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-01-24,169788.13999999993,8928.047380000004
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-01-24,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-01-31,163993.32000000004,9458.395600000003
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-01-31,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-02-07,104055.28000000001,5382.549999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-02-07,0.0,0.0
ClientBrand,Affiliates,Affiliate Commission,Unclassified,EXCLUDING,CTC,2022-02-14,100237.33,5727.34
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-02-14,0.0,0.0
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-02-21,133229.5,7431.550000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-02-28,120827.93000000001,6313.66
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-03-07,121569.99,6263.110000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-03-14,115081.15000000001,5813.7699999999995
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-03-21,122315.62,7114.17
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-03-28,104217.61,5719.52
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-04-04,111742.02999999998,5975.679999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-04-11,151003.03,7915.340000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-04-18,165695.08000000002,8783.070000000002
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-04-25,134060.29,7140.299999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-05-02,143729.52,8837.54
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-05-09,103131.51000000001,5735.72
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-05-16,102987.65,5590.74
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-05-23,99840.13999999998,5386.099999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-05-30,154507.77,8461.75
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-06-06,87500.75,4643.83
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-06-13,84179.96,4627.32
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-06-20,91473.56,4828.52
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-06-27,92067.5,5170.030000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-07-04,86554.85,5001.879999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-07-11,101277.45,5343.3
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-07-18,118942.94,6632.99
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-07-25,136447.79,7399.3
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-08-01,154814.23,7379.49
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-08-08,95095.03,4908.46
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-08-15,151786.45,7563.320000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-08-22,181333.37,8689.03
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-08-29,197378.94,9223.23
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-09-05,147930.65999999997,6965.2
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-09-12,173914.51,8227.73
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-09-19,161617.06,9407.300000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-09-26,187335.76,8647.08
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-10-03,210377.93,10608.34
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-10-10,172051.13,7729.71
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-10-17,193816.62,7766.27
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-10-24,248002.37,12205.37
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-10-31,208538.81,8848.48
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-11-07,193960.41999999998,15580.14
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-11-14,258898.97999999998,12768.839999999998
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-11-21,551333.6200000001,20978.449999999997
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-11-28,309917.22,12175.38
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-12-05,131895.76,5535.65
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-12-12,65029.99,2284.34
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-12-19,115554.39,4253.95
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2022-12-26,713010.23,30863.79
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-01-02,419362.41,17476.86
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-01-09,254148.87999999998,10174.810000000001
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-01-16,195238.09000000003,8223.2
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-01-23,268837.58,11557.369999999999
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-01-30,229837.27000000002,9448.83
ClientBrand,Affiliates,Media Fees,Unclassified,EXCLUDING,CTC,2023-02-06,213762.83,8059.9400000000005
