Brand,Media L1,Media L2,Message,GRP Definition,Confirm VAT,Confirm CTC,wc Mon,Spend,Impacts,GRPs,Comment
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-08,19457.56,15819154.471544717,29.044090756700907,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-15,19452.53,15815065.040650407,29.03658252974407,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-22,96750.0,78658536.58536586,144.41768550171824,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2014-12-29,100215.6,81476097.56097561,149.59074938672862,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-05,114964.68999999999,93467227.6422764,171.60655756302356,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-12,75838.79,61657552.84552845,113.20374700827756,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-01-26,75792.77,61620138.21138211,113.1350534487242,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-09,1229.1,999268.2926829269,1.8346643643427585,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-16,74796.84,60810439.02439024,111.64843943816372,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-02-23,76043.42,61823918.699186996,113.5091960106984,calculated based on CPT for Radio (2016) and an universe size of 54466000
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-02,267.104,217157.72357723577,0.39870327098967384,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-23,797.317,648225.2032520325,1.190146519391974,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-03-30,153692.24850000002,124953047.56097563,229.41476804056774,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-06,101769.14000000003,82739138.21138214,151.90970185323346,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-04-27,119885.27499999997,97467703.25203249,178.95146192493021,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-05-18,87563.35350000003,71189718.29268296,130.70487697404428,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-05-25,354.195,287963.4146341463,0.5287030709693136,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-01,982.0730000000001,798433.3333333334,1.465929815542418,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-08,727.1325,591164.6341463416,1.0853828703160533,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-15,52970.325500000006,43065305.28455285,79.06823575175862,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-22,54873.01649999998,44612208.53658535,81.9083621646263,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-06-29,3417.629,2778560.162601626,5.101458088718881,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-06,3290.3585,2675088.2113821134,4.911482780784551,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-13,1011.3725000000001,822254.0650406505,1.5096648643936594,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-07-20,99213.83600000002,80661655.28455286,148.09542702704965,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-10,1401.0890000000002,1139096.7479674798,2.0913904967639994,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-17,1773.2359999999999,1441655.2845528454,2.6468903252540033,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-24,157436.21800000008,127996925.2032521,235.00335108737946,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-08-31,1018.4190000000001,827982.9268292685,1.5201830992348775,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-07,100780.42850000001,81935307.72357725,150.4338628200662,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-14,4419.065,3592735.772357723,6.596290846321969,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-21,2143.2324999999996,1742465.4471544714,3.1991801254993417,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-09-28,2153.7045,1750979.2682926827,3.2148115673864117,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-05,100118.8395,81397430.48780489,149.44631602798972,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-12,1286.7555,1046142.6829268293,1.9207261097323638,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-19,1286.7555,1046142.6829268293,1.9207261097323638,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-10-26,103975.927,84533273.98373984,155.20374909804252,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-02,7811.414999999999,6350743.902439023,11.660015243342677,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-09,7948.0525,6461831.300813008,11.863972571536387,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-16,3192.4215,2595464.634146341,4.765293273136161,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-23,5802.967000000001,4717859.349593497,8.662026492845989,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-11-30,1813.866,1474687.8048780488,2.707538289718446,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-07,3979.8020000000006,3235611.3821138213,5.940607685737564,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-14,1064.3615,865334.5528455285,1.588760975370926,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-21,135181.193147,109903409.06260164,201.78351460103855,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2015-12-28,112312.19999999998,91310731.70731705,167.6472142388225,calculated based on CPT for Radio (2016) and an universe size of 54466000 Converted from gross costs to CTC using 0.85 assumption
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-04,91853.95534361321,70154240.00000001,137.02,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-11,93596.91464804609,71485440,139.62,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-18,93730.98844069477,71587840,139.82,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-01-25,556.4062394920372,424960,0.83,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-08,95567.79939998174,72990720,142.56,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-02-22,94884.02305747345,72468480,141.54,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-14,53810.5166795492,41098240,80.27,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-21,73304.84613066781,55987200,109.35,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-03-28,70496.00017467789,53841920,105.16,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-04-25,82777.15958129732,63221760,123.48,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-16,589.9246876542082,450560,0.88,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-23,75389.69360635483,57579520,112.46,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-05-30,811.1464455245364,619520,1.21,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-06,703.8874114055894,537600,1.05,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-13,1106.1087893516406,844800,1.65,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-20,1166.4419960435482,890880,1.74,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-06-27,1481.5154087679548,1131520,2.21,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-04,12582.825440078965,9610240,18.77,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-11,19755.773346783542,15088640,29.47,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-18,76683.50570541463,58567680,114.39,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-07-25,2761.920128562884,2109440,4.12,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-01,3184.2525754062376,2432000,4.75,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-08,1374.2563746490077,1049599.9999999998,2.05,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-08-22,69336.26186826678,52956160,103.43,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-12,77320.35622049589,59054080,115.34,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-19,757.5169284650628,578559.9999999999,1.13,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-09-26,227.92544750276227,174080,0.34,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-10-24,51799.40978981894,39562240,77.27,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-11-21,113.96272375138113,87040,0.17,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-11-28,201.11068897302553,153600,0.3,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-05,14674.37660539843,11207680,21.89,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-12,415.62875721091945,317440,0.62,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-19,129528.69107789332,98928640,193.22,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2016-12-26,120525.6359015342,92052480,179.79,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-01-02,84231.86023153554,64332800,125.65,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-01-09,84131.30488704902,64256000,125.5,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-01-16,84587.15578205454,64604160,126.18,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-02-06,80605.16414038863,61562880,120.24,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-02-20,81242.01465546987,62049280,121.19,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-03,341.88817125414346,261120,0.51,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-10,72520.51444367302,55388160,108.18,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-17,429.0361364757878,327680,0.64,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-04-24,70288.18579607242,53683200,104.85,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-05-22,36186.51663587973,27637760,53.98,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-07-17,1816.699890389664,1387520,2.71,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-07-24,516.1841016974322,394240,0.77,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-07-31,1032.3682033948644,788480,1.54,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-08-07,1669.2187184761121,1274880.0000000002,2.49,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-08-14,1407.7748228111789,1075200,2.1,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-08-21,100240.27107378836,76559360,149.53,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-08-28,1870.3294074491378,1428480,2.79,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-09-04,2091.551165319466,1597440,3.12,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-09-11,76817.57949806332,58670080,114.59,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-09-18,154.18486154598625,117760,0.23,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-09-25,154.18486154598625,117760,0.23,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-10-02,603.3320669190766,460800,0.9,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-10-09,683.7763425082869,522240,1.02,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-10-16,1213.3678234705874,926720,1.81,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-10-23,70066.96403820209,53514240,104.52,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-10-30,677.0726528758527,517120,1.01,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-11-06,770.9243077299311,588799.9999999999,1.15,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-11-13,791.0353766272337,604160,1.18,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-11-20,449.1472053730904,343040,0.67,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-11-27,1112.8124789840745,849920,1.66,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-12-04,127.37010301624952,97280,0.19,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-12-18,115846.46053809514,88478720,172.81,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2017-12-25,178713.66191106293,136494079.99999997,266.59,Calculated impressions based on Uni of 51.2m
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-01,79712.915,69485710.87,126.91,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-08,82415.473,73332546.42,133.94,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-15,80071.6235,70444536.91,128.66,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-22,80195.8425,70994774.17,129.67,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-01-29,362.8225,389725.5,0.71,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-02-05,85246.6105,56204791.43,102.65,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-02-12,532.015,415328.06,0.76,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-02-19,25295.626,48173780.49,87.99,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-03-26,22219.85,51140545.13,93.4,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-04-16,176.73199999999997,197804.67,0.36,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-04-23,501.56800000000004,558055.67,1.02,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-04-30,25467.8955,61667732.93,112.63,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-05-07,663.6885,634806.26,1.16,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-05-14,754.0435,753332.07,1.38,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-05-21,24966.302,64022659.39,116.93,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-08-06,961.537,585633.87,1.07,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-08-13,1022.0400000000001,730606.28,1.33,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-08-20,24968.7245,68676300.27,125.43,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-08-27,991.4230000000001,382465.61,0.7,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-09-17,24972.0055,46477810.2,84.89,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-10-22,88119.4745,59243174.95,108.2,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-10,12053.9095,8149152.2,14.88,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-17,28866.0,85200663.13,155.61,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-24,84826.3365,101679950.36,185.71,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2018-12-31,92016.0,73339425,134.05,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-07,80282.0,87933877,105.09,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-01-21,80282.0,93827621,111.52,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-02-11,0.0,19136859,34.953705049652044,Free Of Charge
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-02-18,80208.0,55476624,101.32872654004755,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-15,49000.0,60107071,109.78629414223587,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-04-29,80000.0,62362581,113.90601051139242,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-05-20,10000.0,42604838,77.81825330584331,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-17,147.73000000000002,137127,0.2504641285355991,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-06-24,196.452,189111,0.3454135349821383,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-01,95.37,86732,0.15841704985998073,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-08,387.9145,192596,0.351778929747185,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-15,513.1875,192575,0.3517405729925032,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-22,90520.5,74529253,136.12858447318314,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-07-29,628.0395,222868,0.40707110487702564,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-08-05,318.325,83080,0.15174662756960752,Adults impacts - Equiv
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-08-19,59497.274242406,77967360,152.28,WK 34 Promo
ClientBrand,Radio,,Promo,All Adult 30s Equiv,EXCLUDING,CTC,2019-09-23,49794.6791342,60948480,119.04,Sleepmatch WK 39
